Y,STATEQ,CENSUSDIV,CENSUSREG,A2,A3,A3A,A3B,A4_1,A4_2,A4_3,A4_4_2015,A4_5,A4_6,A4_99,A4A,A5_2015,A6,A7,A7A,A11,A8,AM21,AM30,AM31,AM32,AM22,X3,X4,A9,A10,A10A,AM7_2012,A21_2015,A22_2015,A14,J1,J2,J3,J4,J5,J6,J8,J9,J10,J20,J32,J33_1,B1,B2,B4,B31,C1_2012,C2_2012,C3_2012,C4_2012,C5_2012,C10_2012,C11_2012,B14,EA_1,E7,E8,E20,E15_2015,F1,F2_1,F2_2,F2_3,F2_4,F2_5,F2_6,F10,G1,G20,G30_1,G30_2,G30_3,G30_4,G30_5,G30_97,G30_98,G30_99,G33,G35,G22_2015,G25_1,G25_2,G25_4,G25_5,G38,G23,H1,H30_1,H30_2,H30_3,M1_1,M1_2,M4,M20,M21_1,M21_2_2015,M21_3,M21_4,M6,M7,M8,M31,M9,M10,wgt_n2,wgt_d2,wgt_s3,time,M6new,M7new,M8new,M9new,M10new,M31new,literacy,M6right,M7right,M8right,M9right,M10right,M31right,logA3A,logA3Asq,J2sq
-1.21428846,37,7,3,74873,1,32,2,1,0,0,0,0,0,0,1,6,1,2,1,4,2,1,NA,NA,NA,1,2,1,2,2,1,6,NA,NA,2,10,10,1,1,1,1,1,NA,1,1,4,7,1,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,2,1,5,4,5,5,1,7,1,1,1,1,7,7,7,2,1,1,1,1,2,2,3,3,1,1,1.26362131,0.39926231,0.97787158,0,=$102,Exactly,Same,TRUE,TRUE,10-May,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3.465735903,12.01132535,100
-1.707194338,18,6,3,40342,1,43,3,1,0,0,0,0,0,0,1,7,1,2,1,2,3,3,NA,NA,NA,3,1,NA,2,4,1,NA,NA,NA,1,2,8,3,2,2,2,1,NA,2,3,5,7,1,1,2,3,1,1,1,2,1,2,2,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,1,1,1,0,0,0,0,0,0,2,1,1,1,1,1,1,2,7,1,2,1,1,6,7,6,3,NA,NA,NA,NA,1,3,NA,2,1,2,0.62904005,0.63855983,0.60432841,0,>$102,Less,DK,TRUE,FALSE,5-Feb,5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3.761200116,14.14662631,64
-0.337058991,6,8,4,80228,2,41,9,1,0,0,0,0,0,0,1,7,1,1,1,1,7,3,NA,NA,NA,3,1,NA,1,2,1,NA,NA,NA,1,8,7,1,2,1,1,1,NA,2,2,5,7,1,1,2,3,1,1,1,1,1,2,2,1,1,1,2,2,1,2,2,1,2,2,1,1,1,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,5,1,2,2,2,7,7,5,3,NA,NA,NA,NA,1,3,2,4,1,2,0.31325154,1.22520744,0.73572609,0,>$102,Less,Fall,TRUE,FALSE,4,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3.713572067,13.79061749,49
0.381910712,13,8,4,83221,1,57,5,1,0,0,0,0,0,0,1,4,1,2,1,3,6,3,NA,NA,NA,3,1,NA,3,3,1,NA,2,NA,1,8,8,3,3,1,2,2,NA,2,1,4,2,1,1,2,3,1,2,1,1,1,2,2,1,1,1,2,2,1,3,2,1,2,2,2,1,1,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,5,1,2,2,2,7,7,6,3,NA,NA,NA,NA,1,3,1,3,1,2,0.53672534,0.66379656,1.19605834,0,>$102,Less,Rise,TRUE,FALSE,10-May,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,4.043051268,16.34626355,64
-0.337058991,31,2,1,7843,2,56,11,1,0,0,0,0,0,0,1,3,1,2,1,1,5,3,NA,NA,NA,3,1,NA,1,2,1,NA,2,NA,3,8,8,2,2,1,2,1,NA,2,1,5,5,1,1,2,2,1,3,1,1,1,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,5,1,2,2,2,6,5,5,3,NA,NA,NA,NA,1,3,NA,3,1,2,2.37223389,0.95259321,1.16671965,0,>$102,Less,DK,TRUE,FALSE,10-May,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,4.025351691,16.20345623,64
0.915493937,4,7,3,71909,2,34,8,1,0,0,0,0,0,0,1,4,1,1,1,2,6,3,NA,NA,NA,3,1,NA,2,2,1,NA,1,1,1,10,10,1,3,1,1,1,NA,1,1,5,5,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,4,1,2,2,2,7,5,6,3,NA,NA,NA,NA,3,3,1,4,NA,1,1.37890285,0.43068792,0.89522003,0,<$102,Less,Rise,DK,TRUE,4,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3.526360525,12.43521855,100
1.455852482,45,8,4,84067,1,41,3,1,0,0,0,0,0,0,1,5,1,2,1,1,3,3,NA,NA,NA,3,1,NA,2,2,1,NA,2,NA,1,9,9,1,3,1,1,1,NA,2,2,5,1,1,1,2,2,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,1,2,2,2,2,7,7,7,3,NA,NA,NA,NA,1,1,1,4,1,2,0.55170119,1.21085083,1.26824769,0,>$102,More,Rise,TRUE,FALSE,4,3,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3.713572067,13.79061749,81
0.657752896,48,9,4,98942,2,38,9,1,0,0,0,0,0,0,1,2,1,2,1,4,6,3,NA,NA,NA,3,1,NA,4,2,1,NA,2,NA,1,10,9,3,2,1,1,1,NA,2,1,5,6,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,2,1,2,2,2,6,7,6,3,NA,NA,NA,NA,2,2,3,NA,1,NA,1.75578209,0.92831086,1.01346204,0,=$102,Exactly,Same,TRUE,DK,DK,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3.63758616,13.23203307,81
-2.577648488,39,2,1,17068,2,57,11,1,0,0,0,0,0,0,1,3,1,2,1,1,5,3,NA,NA,NA,3,1,NA,4,2,1,NA,2,NA,1,1,3,3,1,2,2,2,NA,1,4,1,6,1,2,2,3,1,3,1,2,2,2,2,2,1,1,2,2,1,1,2,1,1,1,2,1,2,2,1,0,0,1,0,0,0,0,0,2,1,1,1,1,1,1,1,7,1,1,1,1,6,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2.37223389,1.34604279,1.07413441,0,DK,DK,DK,TRUE,DK,DK,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4.043051268,16.34626355,9
1.146108268,14,3,2,60085,1,48,4,0,1,0,0,0,0,0,2,2,1,1,1,2,7,3,NA,NA,NA,3,1,NA,2,2,1,NA,2,NA,1,10,10,3,3,1,1,1,NA,2,1,5,7,1,1,1,1,1,3,1,1,1,2,2,1,1,1,2,1,3,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,4,1,4,4,3,3,1,3,1,1,1,2,6,7,7,2,1,NA,1,NA,1,1,1,2,1,2,1.06357796,0.83544603,0.97932738,0,>$102,More,Rise,TRUE,FALSE,5-Feb,4,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3.871201011,14.98619727,100
1.304368035,14,3,2,60631,1,31,2,1,0,0,0,0,0,0,1,6,1,2,1,2,5,3,NA,NA,NA,3,1,NA,2,2,1,NA,NA,NA,1,8,8,1,3,1,1,1,NA,2,1,5,3,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,1,1,2,2,2,7,7,7,3,NA,NA,NA,NA,1,3,3,4,1,2,0.6750994,0.77868303,0.94338533,0,>$102,Less,Same,TRUE,FALSE,4,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3.433987204,11.79226812,64
-1.193962504,1,6,3,35222,1,25,2,0,1,0,0,0,0,0,2,6,1,2,1,3,4,3,NA,NA,NA,3,1,NA,2,2,1,NA,NA,NA,1,1,1,1,1,1,1,1,NA,1,1,4,7,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,0,0,1,0,0,0,0,0,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,5,3,NA,NA,NA,NA,1,3,1,2,1,2,0.78374559,0.89229907,0.59094189,0,>$102,Less,Rise,TRUE,FALSE,5-Feb,5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3.218875825,10.36116158,1
-0.870642217,38,9,4,97223,1,48,4,1,0,0,0,0,0,0,1,7,1,2,1,3,7,3,NA,NA,NA,3,1,NA,2,4,1,NA,NA,NA,1,6,8,1,2,2,1,1,NA,2,2,5,7,1,1,1,2,1,2,1,2,1,2,2,2,1,1,2,2,1,3,2,1,2,2,2,1,1,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,6,1,2,2,2,6,6,5,2,1,1,2,NA,1,3,1,2,1,2,1.35735625,0.34696879,0.8558119,0,>$102,Less,Rise,TRUE,FALSE,5-Feb,5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3.871201011,14.98619727,64
-0.409413556,20,1,1,4937,1,42,3,1,0,0,0,0,0,0,1,6,1,2,1,2,6,3,NA,NA,NA,3,1,NA,2,2,1,NA,NA,NA,3,6,6,3,2,2,1,1,NA,2,1,4,7,1,1,2,3,1,3,1,1,1,2,2,1,1,1,2,1,3,2,2,1,1,2,2,2,2,1,1,1,1,0,0,0,0,0,0,1,4,1,2,1,1,1,2,4,1,2,2,2,5,6,5,2,2,1,2,NA,1,3,2,3,2,2,0.34860613,0.47584252,0.73744533,0,>$102,Less,Fall,FALSE,FALSE,10-May,4,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,3.737669618,13.97017418,36
1.455852482,41,5,3,29058,2,37,9,1,0,0,0,0,0,0,1,6,1,2,1,4,5,3,NA,NA,NA,3,1,NA,4,2,1,NA,NA,NA,3,9,6,1,3,1,1,2,NA,2,1,5,6,1,1,2,3,1,2,2,1,1,2,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,1,1,2,2,2,7,7,6,3,NA,NA,NA,NA,1,3,NA,2,1,2,0.78813471,0.52708063,0.68156712,0,>$102,Less,DK,TRUE,FALSE,5-Feb,5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3.610917913,13.03872817,36
-0.983674129,47,5,3,24053,2,26,8,1,0,0,0,0,0,0,1,2,1,1,1,2,5,2,2,1,1,1,2,2,2,2,1,2,1,1,1,10,10,2,1,1,1,1,NA,1,2,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,1,3,4,2,4,1,6,1,1,1,1,6,7,7,2,1,NA,1,1,2,1,1,3,1,1,1.09642423,1.32065472,1.08734813,0,=$102,More,Rise,TRUE,TRUE,10-May,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3.258096538,10.61519305,100
1.146108268,45,8,4,84119,1,30,2,1,0,0,0,0,0,0,1,5,1,2,1,1,6,3,NA,NA,NA,3,1,NA,2,2,1,NA,1,1,1,10,9,1,3,1,1,1,NA,2,1,4,3,1,1,2,1,1,1,1,2,1,2,2,1,1,1,2,2,1,3,1,1,1,1,1,1,2,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,3,1,2,2,2,6,7,6,1,NA,NA,NA,NA,1,1,1,3,1,1,0.60276551,1.34243782,1.28687757,0,>$102,More,Rise,TRUE,TRUE,10-May,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3.401197382,11.56814363,81
-0.10644466,28,4,2,68123,1,30,2,1,0,0,0,0,0,0,1,4,1,2,1,2,7,3,NA,NA,NA,3,1,NA,2,2,1,NA,2,NA,1,8,7,1,2,1,2,1,NA,2,1,5,3,1,1,2,2,1,1,1,2,1,2,2,1,1,1,2,2,1,2,1,2,2,2,2,2,1,1,1,0,1,0,0,0,0,0,0,2,2,2,1,1,1,1,2,4,1,1,1,1,6,6,5,3,NA,NA,NA,NA,1,1,1,3,1,2,0.66967207,0.82144887,1.31527793,0,>$102,More,Rise,TRUE,FALSE,10-May,3,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3.401197382,11.56814363,49
1.152883587,28,4,2,68503,2,27,8,1,0,0,0,0,0,0,1,4,1,2,1,2,5,3,NA,NA,NA,3,1,NA,4,2,1,NA,2,NA,1,7,7,1,3,1,2,1,NA,2,1,5,5,1,1,2,3,1,2,1,2,1,2,2,2,1,1,2,2,1,3,1,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,1,1,2,2,2,2,6,6,5,3,NA,NA,NA,NA,1,3,NA,2,1,2,0.48415584,0.61228883,0.8920395,0,>$102,Less,DK,TRUE,FALSE,5-Feb,5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3.295836866,10.86254065,49
1.225238151,7,1,1,6354,1,35,3,1,0,0,0,0,0,0,1,6,1,2,1,1,7,2,2,1,4,2,1,NA,2,1,1,NA,NA,NA,1,9,4,1,3,1,1,1,NA,2,1,4,7,1,1,2,2,1,1,1,1,1,2,2,1,1,1,2,2,1,3,1,2,1,2,2,2,1,2,2,0,1,0,0,0,0,0,0,1,3,2,3,2,4,4,2,2,1,2,2,2,6,6,6,1,NA,NA,NA,NA,1,2,2,2,1,2,0.34860613,1.22581536,0.84526713,0,>$102,Exactly,Fall,TRUE,FALSE,5-Feb,5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3.555348061,12.64049984,16
1.073753704,3,8,4,85383,2,37,9,1,0,0,0,0,0,0,1,6,1,2,1,2,7,3,NA,NA,NA,3,1,NA,2,2,1,NA,NA,NA,1,8,8,1,3,1,1,1,NA,2,2,5,5,1,1,2,2,1,3,1,1,1,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,2,1,2,2,2,7,5,5,3,NA,NA,NA,NA,1,3,1,4,1,NA,0.31325154,1.45757446,0.68293116,0,>$102,Less,Rise,TRUE,DK,4,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3.610917913,13.03872817,64
-0.495318757,3,8,4,85209,2,34,8,1,0,0,0,0,0,0,1,5,1,2,1,1,6,2,3,1,10,1,2,2,2,2,1,NA,2,NA,NA,10,10,3,2,2,2,1,NA,1,1,3,7,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,NA,1,1,0,1,0,0,0,0,0,0,NA,NA,NA,5,5,5,5,1,7,1,2,2,2,7,7,7,1,NA,NA,NA,NA,2,2,3,4,1,1,0.4357841,2.18641129,1.22518056,0,=$102,Exactly,Same,TRUE,TRUE,4,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3.526360525,12.43521855,100
0.309556147,3,8,4,85742,2,39,9,1,0,0,0,0,0,0,1,6,1,2,1,4,7,3,NA,NA,NA,3,1,NA,4,2,1,NA,NA,NA,1,6,6,3,3,2,1,1,NA,2,1,5,6,1,1,2,2,1,2,2,1,1,2,2,2,1,1,2,1,1,2,2,1,2,2,2,2,1,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,4,1,2,2,2,5,6,5,3,NA,NA,NA,NA,3,NA,NA,NA,1,NA,0.31325154,1.45757446,0.68293116,0,<$102,DK,DK,TRUE,DK,DK,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3.663561646,13.42168393,36
0.843139373,1,6,3,35242,2,36,9,1,0,0,0,0,0,0,1,6,1,2,1,2,8,3,NA,NA,NA,2,1,NA,4,2,1,NA,NA,NA,3,8,8,1,3,1,2,1,NA,2,2,5,5,1,1,2,3,1,3,1,1,1,2,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,1,2,1,0,0,0,0,0,0,0,2,2,2,1,1,1,1,2,3,1,2,2,2,7,6,6,3,NA,NA,NA,NA,1,2,2,4,1,2,0.53909006,0.55915401,0.46944959,0,>$102,Exactly,Fall,TRUE,FALSE,4,4,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,3.583518938,12.84160798,64
-0.942996781,28,4,2,69138,1,27,2,1,0,0,0,0,0,0,1,1,1,2,1,3,6,3,NA,NA,NA,3,1,NA,2,2,1,NA,NA,NA,1,4,6,3,2,2,1,1,NA,2,2,3,7,1,1,2,3,1,3,1,2,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,1,1,0,1,0,0,0,0,0,0,2,2,2,1,1,1,1,2,5,1,2,2,2,6,6,5,3,NA,NA,NA,NA,1,NA,NA,1,1,NA,0.66967207,0.82144887,1.31527793,0,>$102,DK,DK,TRUE,DK,<2,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3.295836866,10.86254065,36
-1.32509556,13,8,4,83202,2,44,9,1,0,0,0,0,0,0,1,5,1,2,1,2,3,3,NA,NA,NA,3,1,NA,2,2,1,NA,2,NA,1,3,4,3,2,1,2,2,NA,2,2,2,7,1,1,2,3,1,2,1,2,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,1,2,1,1,0,0,0,0,0,0,0,2,1,1,1,3,1,1,1,6,1,2,2,2,3,3,5,3,NA,NA,NA,NA,NA,NA,2,NA,1,2,0.47281033,0.58430481,1.02686434,0,DK,DK,Fall,TRUE,FALSE,DK,3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,3.784189634,14.32009119,16
0.540170478,13,8,4,83705,1,32,2,1,0,0,0,0,0,0,1,7,1,2,1,1,6,3,NA,NA,NA,3,1,NA,2,2,1,NA,NA,NA,1,6,6,1,3,1,1,1,NA,2,1,5,5,1,1,2,3,1,3,1,1,1,2,2,1,1,1,2,2,1,3,1,2,2,2,2,2,2,2,1,0,1,0,0,0,0,0,0,2,2,2,1,1,2,1,1,3,1,2,2,2,6,6,5,1,NA,NA,NA,NA,1,3,1,NA,1,2,0.39935089,0.47310913,0.91713302,0,>$102,Less,Rise,TRUE,FALSE,DK,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3.465735903,12.01132535,36
-0.942996781,49,5,3,26508,2,37,9,1,0,0,0,0,0,0,1,6,1,2,1,2,6,3,NA,NA,NA,3,1,NA,4,2,1,NA,NA,NA,3,4,6,2,2,2,1,1,NA,2,1,5,3,1,1,1,3,1,3,1,2,1,2,2,1,1,1,2,2,1,3,1,2,2,2,2,2,1,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,5,1,2,2,2,7,7,5,3,NA,NA,NA,NA,1,3,2,2,1,2,0.78813471,0.20398003,0.43870714,0,>$102,Less,Fall,TRUE,FALSE,5-Feb,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.610917913,13.03872817,36
0.072166498,4,7,3,72712,1,28,2,0,0,0,1,0,0,0,4,6,1,2,1,1,5,3,NA,NA,NA,3,1,NA,2,4,1,NA,NA,NA,1,9,10,3,3,1,1,1,NA,1,1,5,7,1,1,2,1,2,NA,NA,1,1,1,2,1,1,1,1,2,3,2,2,1,1,2,1,2,1,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,4,3,3,4,2,7,1,2,2,1,7,7,7,2,2,2,1,NA,NA,1,1,1,1,1,1.57310749,0.3618452,1.33110465,0,DK,More,Rise,TRUE,TRUE,<2,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3.33220451,11.1035869,100
-0.337058991,28,4,2,68847,2,38,9,1,0,0,0,0,0,0,1,6,1,2,1,4,6,1,NA,NA,NA,2,2,1,4,1,1,11,NA,NA,1,8,7,3,2,1,1,1,NA,1,3,3,5,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,4,NA,2,2,2,2,2,5,1,1,1,1,5,5,5,2,1,1,2,2,1,1,1,2,1,1,0.34802224,0.45146508,0.71736241,0,>$102,More,Rise,TRUE,TRUE,5-Feb,3,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,3.63758616,13.23203307,49
1.60733693,41,5,3,29073,2,38,9,1,0,0,0,0,0,0,1,5,1,2,1,1,7,3,NA,NA,NA,3,1,NA,2,2,1,NA,1,3,1,10,10,1,3,1,1,1,NA,2,1,5,7,1,1,2,1,1,3,1,1,1,2,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,1,2,1,0,0,0,0,0,0,0,1,1,2,1,1,1,1,2,1,1,2,2,2,7,7,7,3,NA,NA,NA,NA,1,1,1,2,1,2,1.18958148,0.73969638,1.0293734,0,>$102,More,Rise,TRUE,FALSE,5-Feb,4,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3.63758616,13.23203307,100
0.684879607,28,4,2,68134,2,30,8,1,0,0,0,0,0,0,1,6,1,2,1,1,8,3,NA,NA,NA,3,1,NA,2,2,1,NA,NA,NA,1,10,10,1,3,1,1,1,NA,1,1,5,5,1,1,2,3,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,1,2,2,1,0,0,0,0,0,0,0,2,1,2,1,1,1,1,2,5,1,2,2,2,7,7,7,1,NA,NA,NA,NA,1,3,1,1,1,2,0.32076829,0.45070829,0.65127743,0,>$102,Less,Rise,TRUE,FALSE,<2,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3.401197382,11.56814363,100
-0.522445468,23,3,2,48092,2,48,10,1,0,0,0,0,0,0,1,7,1,1,1,1,6,3,NA,NA,NA,3,1,NA,2,2,1,NA,NA,NA,2,10,10,3,1,1,1,1,NA,1,3,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,1,4,1,4,5,3,4,2,4,1,1,1,1,7,7,7,1,NA,NA,NA,NA,3,1,1,1,1,1,1.03183236,1.0555429,0.78705504,0,<$102,More,Rise,TRUE,TRUE,<2,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3.871201011,14.98619727,100
-1.404225443,3,8,4,85390,2,48,10,1,0,0,0,0,0,0,1,6,1,2,1,1,5,3,NA,NA,NA,3,1,NA,2,2,1,NA,NA,NA,3,4,3,3,2,2,2,1,NA,2,2,4,6,1,1,2,3,1,2,1,1,1,2,2,1,1,1,2,2,1,2,1,1,2,2,2,2,2,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,7,1,2,1,2,6,7,5,3,NA,NA,NA,NA,1,3,1,3,1,2,0.31325154,1.45757446,0.68293116,0,>$102,Less,Rise,TRUE,FALSE,10-May,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3.871201011,14.98619727,9
-1.404225443,3,8,4,85041,2,35,9,1,0,0,0,0,0,0,1,6,1,2,1,3,8,3,NA,NA,NA,3,1,NA,2,2,1,NA,NA,NA,1,4,7,2,2,2,2,1,NA,2,1,4,5,1,1,2,3,1,2,1,1,1,2,2,2,1,1,2,2,1,3,2,1,1,2,2,2,2,2,1,1,1,0,0,0,0,0,0,2,2,2,1,1,1,1,1,7,1,1,2,2,6,7,6,3,NA,NA,NA,NA,1,3,1,2,1,2,0.31325154,1.45757446,0.68293116,0,>$102,Less,Rise,TRUE,FALSE,5-Feb,5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3.555348061,12.64049984,49
0.461040595,8,5,3,19808,2,50,10,1,0,0,0,0,0,0,1,4,1,2,1,1,6,3,NA,NA,NA,3,1,NA,2,1,1,NA,2,NA,3,7,7,1,3,2,1,1,NA,2,2,4,7,1,1,2,2,1,1,2,1,1,2,2,2,1,1,2,2,1,3,2,1,2,1,1,2,2,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,4,1,2,2,2,6,6,5,1,NA,NA,NA,NA,1,3,NA,NA,1,2,1.18958148,0.15097546,0.88247588,0,>$102,Less,DK,TRUE,FALSE,DK,4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3.912023005,15.30392399,49
0.151296381,28,4,2,68959,2,46,10,1,0,0,0,0,0,0,1,6,1,2,1,2,5,3,NA,NA,NA,2,1,NA,2,2,1,NA,NA,NA,1,8,6,2,3,2,2,2,NA,1,3,3,5,1,1,2,2,1,3,1,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,0,0,1,0,0,0,0,0,2,1,2,1,1,1,1,2,6,1,2,2,1,6,6,6,3,NA,NA,NA,NA,1,3,3,NA,1,NA,0.34802224,0.45146508,0.71736241,0,>$102,Less,Same,TRUE,DK,DK,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3.828641396,14.65849494,36
0.843139373,28,4,2,68113,2,39,9,1,0,0,0,0,0,0,1,7,1,2,1,2,6,3,NA,NA,NA,NA,1,NA,2,2,1,NA,NA,NA,3,8,8,1,3,1,2,1,NA,2,1,5,5,1,1,2,2,1,3,1,1,1,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,1,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,2,1,1,2,3,1,2,2,2,7,5,6,1,NA,NA,NA,NA,1,2,2,NA,1,2,0.34802224,0.45146508,0.71736241,0,>$102,Exactly,Fall,TRUE,FALSE,DK,4,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,3.663561646,13.42168393,64
-0.798287653,1,6,3,36609,2,44,9,1,0,0,0,0,0,0,1,7,1,2,1,2,7,1,NA,NA,NA,3,2,1,8,2,2,NA,NA,NA,1,8,8,2,2,1,1,NA,1,2,3,3,7,1,1,2,3,2,NA,NA,1,1,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,1,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,7,1,2,2,2,7,7,6,3,NA,NA,NA,NA,1,1,3,3,1,NA,0.53909006,0.55915401,0.46944959,0,>$102,More,Same,TRUE,DK,10-May,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3.784189634,14.32009119,64
1.304368035,13,8,4,83634,1,43,3,1,0,0,0,0,0,0,1,5,1,2,1,2,5,3,NA,NA,NA,3,1,NA,2,2,1,NA,2,NA,1,8,8,1,3,1,1,1,NA,2,1,5,5,1,1,2,3,1,3,1,1,1,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,NA,NA,NA,1,1,1,1,2,1,1,2,2,2,7,6,6,3,NA,NA,NA,NA,1,3,2,2,1,2,0.55170119,0.71079765,1.1578506,0,>$102,Less,Fall,TRUE,FALSE,5-Feb,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.761200116,14.14662631,64
